Title,Text,Date,Tags,Alert Type
"Error rate increased on 2 different resources in loyaltyaccounts-exp-api, impacting mobile-api-service",%%% New Watchdog Story detected on service mobile-api-service  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:50:09,"env:prod,resource_hash:84c02105c75767fb,resource_name:get_/powershoutcurrency/activity/history,service:mobile-api-service,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
"Error rate increased on 2 different resources in loyaltyaccounts-exp-api, impacting org.mule.module.reboot.mulecontainerbootstrap",%%% New Watchdog Story detected on service org.mule.module.reboot.mulecontainerbootstrap  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:50:09,"env:prod,resource_hash:d14111fd312b973a,resource_name:get_/v1/exp/customers-loyaltyaccounts/_/balance,service:org.mule.module.reboot.mulecontainerbootstrap,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
Error rate increased on 2 different resources in loyaltyaccounts-exp-api,%%% New Watchdog Story detected on service loyaltyaccounts-exp-api  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:50:09,"env:prod,resource_hash:7b57e0b3ee661592,resource_name:get_/v1/exp/customers-loyaltyaccounts/_/bookings,service:loyaltyaccounts-exp-api,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
Error rate increased on the GET /naturalGas/getBillPeriodUsage resource in mobile-api-service,%%% New Watchdog Story detected on service mobile-api-service  [View Watchdog Story](/watchdog/story/2ff3f01a-87d5-52d3-90a0-3c6f41e7adba)  [![Metric Graph]()](/watchdog/story/2ff3f01a-87d5-52d3-90a0-3c6f41e7adba)  %%%,2025-09-24 11:48:48,"env:prod,resource_hash:c707540c318d5861,resource_name:get_/naturalgas/getbillperiodusage,service:mobile-api-service,source:watchdog,story_category:apm,story_key:2ff3f01a-87d5-52d3-90a0-3c6f41e7adba,story_type:error_rate,team:ge-integration",info
"Error rate increased on 2 different resources in loyaltyaccounts-exp-api, impacting org.mule.module.reboot.mulecontainerbootstrap",%%% New Watchdog Story detected on service org.mule.module.reboot.mulecontainerbootstrap  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:39:55,"env:prod,resource_hash:c70754a8a38b84c1,resource_name:get_/v1/exp/customers-loyaltyaccounts/_/balance/expiring-vouchers,service:org.mule.module.reboot.mulecontainerbootstrap,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
"Error rate increased on 2 different resources in loyaltyaccounts-exp-api, impacting org.mule.module.reboot.mulecontainerbootstrap",%%% New Watchdog Story detected on service org.mule.module.reboot.mulecontainerbootstrap  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:39:55,"env:prod,resource_hash:73e61cc7f24f01a0,resource_name:get_/v1/exp/customers-loyaltyaccounts/_/vouchers,service:org.mule.module.reboot.mulecontainerbootstrap,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
"Error rate increased on 2 different resources in loyaltyaccounts-exp-api, impacting mobile-api-service",%%% New Watchdog Story detected on service mobile-api-service  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:39:55,"env:prod,resource_hash:56a48e0cf0090f98,resource_name:get_/powershoutcurrency/expiringhours,service:mobile-api-service,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
Error rate increased on 2 different resources in loyaltyaccounts-exp-api,%%% New Watchdog Story detected on service loyaltyaccounts-exp-api  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:39:55,"env:prod,resource_hash:d14111fd312b973a,resource_name:get_/v1/exp/customers-loyaltyaccounts/_/balance,service:loyaltyaccounts-exp-api,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
"Error rate increased on 2 different resources in loyaltyaccounts-exp-api, impacting mobile-api-service",%%% New Watchdog Story detected on service mobile-api-service  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:39:55,"env:prod,resource_hash:37e8147c7593456,resource_name:get_/powershoutcurrency/bookings,service:mobile-api-service,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
"Error rate increased on 2 different resources in loyaltyaccounts-exp-api, impacting org.mule.module.reboot.mulecontainerbootstrap",%%% New Watchdog Story detected on service org.mule.module.reboot.mulecontainerbootstrap  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:39:55,"env:prod,resource_hash:7b57e0b3ee661592,resource_name:get_/v1/exp/customers-loyaltyaccounts/_/bookings,service:org.mule.module.reboot.mulecontainerbootstrap,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
"Error rate increased on 2 different resources in loyaltyaccounts-exp-api, impacting mobile-api-service",%%% New Watchdog Story detected on service mobile-api-service  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:39:55,"env:prod,resource_hash:318dcdf67a944fdd,resource_name:get_/powershoutcurrency/balance,service:mobile-api-service,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
"Error rate increased on 2 different resources in loyaltyaccounts-exp-api, impacting mobile-api-service",%%% New Watchdog Story detected on service mobile-api-service  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:39:55,"env:prod,resource_hash:775824ba3089db26,resource_name:get_/drd/widget/powershout,service:mobile-api-service,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
"Error rate increased on 2 different resources in loyaltyaccounts-exp-api, impacting mobile-api-service",%%% New Watchdog Story detected on service mobile-api-service  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:39:55,"env:prod,resource_hash:84c02105c75767fb,resource_name:get_/powershoutcurrency/activity/history,service:mobile-api-service,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
"Error rate increased on 2 different resources in loyaltyaccounts-exp-api, impacting org.mule.module.reboot.mulecontainerbootstrap",%%% New Watchdog Story detected on service org.mule.module.reboot.mulecontainerbootstrap  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:39:55,"env:prod,resource_hash:d14111fd312b973a,resource_name:get_/v1/exp/customers-loyaltyaccounts/_/balance,service:org.mule.module.reboot.mulecontainerbootstrap,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
Error rate increased on 2 different resources in loyaltyaccounts-exp-api,%%% New Watchdog Story detected on service loyaltyaccounts-exp-api  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:39:55,"env:prod,resource_hash:7b57e0b3ee661592,resource_name:get_/v1/exp/customers-loyaltyaccounts/_/bookings,service:loyaltyaccounts-exp-api,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
"Error rate increased on 2 different resources in loyaltyaccounts-exp-api, impacting org.mule.module.reboot.mulecontainerbootstrap",%%% New Watchdog Story detected on service org.mule.module.reboot.mulecontainerbootstrap  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:30:42,"env:prod,resource_hash:c70754a8a38b84c1,resource_name:get_/v1/exp/customers-loyaltyaccounts/_/balance/expiring-vouchers,service:org.mule.module.reboot.mulecontainerbootstrap,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
"Error rate increased on 2 different resources in loyaltyaccounts-exp-api, impacting org.mule.module.reboot.mulecontainerbootstrap",%%% New Watchdog Story detected on service org.mule.module.reboot.mulecontainerbootstrap  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:30:42,"env:prod,resource_hash:73e61cc7f24f01a0,resource_name:get_/v1/exp/customers-loyaltyaccounts/_/vouchers,service:org.mule.module.reboot.mulecontainerbootstrap,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
"Error rate increased on 2 different resources in loyaltyaccounts-exp-api, impacting mobile-api-service",%%% New Watchdog Story detected on service mobile-api-service  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:30:42,"env:prod,resource_hash:56a48e0cf0090f98,resource_name:get_/powershoutcurrency/expiringhours,service:mobile-api-service,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
Error rate increased on 2 different resources in loyaltyaccounts-exp-api,%%% New Watchdog Story detected on service loyaltyaccounts-exp-api  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:30:42,"env:prod,resource_hash:d14111fd312b973a,resource_name:get_/v1/exp/customers-loyaltyaccounts/_/balance,service:loyaltyaccounts-exp-api,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
"Error rate increased on 2 different resources in loyaltyaccounts-exp-api, impacting mobile-api-service",%%% New Watchdog Story detected on service mobile-api-service  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:30:42,"env:prod,resource_hash:37e8147c7593456,resource_name:get_/powershoutcurrency/bookings,service:mobile-api-service,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
"Error rate increased on 2 different resources in loyaltyaccounts-exp-api, impacting org.mule.module.reboot.mulecontainerbootstrap",%%% New Watchdog Story detected on service org.mule.module.reboot.mulecontainerbootstrap  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:30:42,"env:prod,resource_hash:7b57e0b3ee661592,resource_name:get_/v1/exp/customers-loyaltyaccounts/_/bookings,service:org.mule.module.reboot.mulecontainerbootstrap,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
"Error rate increased on 2 different resources in loyaltyaccounts-exp-api, impacting mobile-api-service",%%% New Watchdog Story detected on service mobile-api-service  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:30:42,"env:prod,resource_hash:318dcdf67a944fdd,resource_name:get_/powershoutcurrency/balance,service:mobile-api-service,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
"Error rate increased on 2 different resources in loyaltyaccounts-exp-api, impacting mobile-api-service",%%% New Watchdog Story detected on service mobile-api-service  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:30:42,"env:prod,resource_hash:775824ba3089db26,resource_name:get_/drd/widget/powershout,service:mobile-api-service,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
"Error rate increased on 2 different resources in loyaltyaccounts-exp-api, impacting mobile-api-service",%%% New Watchdog Story detected on service mobile-api-service  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:30:42,"env:prod,resource_hash:84c02105c75767fb,resource_name:get_/powershoutcurrency/activity/history,service:mobile-api-service,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
"Error rate increased on 2 different resources in loyaltyaccounts-exp-api, impacting org.mule.module.reboot.mulecontainerbootstrap",%%% New Watchdog Story detected on service org.mule.module.reboot.mulecontainerbootstrap  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:30:42,"env:prod,resource_hash:d14111fd312b973a,resource_name:get_/v1/exp/customers-loyaltyaccounts/_/balance,service:org.mule.module.reboot.mulecontainerbootstrap,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
Error rate increased on 2 different resources in loyaltyaccounts-exp-api,%%% New Watchdog Story detected on service loyaltyaccounts-exp-api  [View Watchdog Story](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  [![Metric Graph]()](/watchdog/story/3aef4852-c428-541b-8de3-0191fb72fb29)  %%%,2025-09-24 11:30:42,"env:prod,resource_hash:7b57e0b3ee661592,resource_name:get_/v1/exp/customers-loyaltyaccounts/_/bookings,service:loyaltyaccounts-exp-api,source:watchdog,story_category:apm,story_key:3aef4852-c428-541b-8de3-0191fb72fb29,story_type:error_rate,team:ge-integration",info
[P5] [Recovered] CPU is at 100% for Mule Host,"%%%   **Links  *Host page : [](https://app.datadoghq.com/infrastructure?tags=service%3Amule%2Cenv%3Aprod) *Dashboard: [](https://app.datadoghq.com/dashboard/raf-4rd-tca/integration-production?fromUser=false&refresh_mode=sliding&tile_focus=8088110735120782&tpl_var_host%5B0%5D=%2A&from_ts=1757976632053&to_ts=1757980232053&live=true)  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/3865a975315d8e19a1b016f723f448692b025d78.png)](/monitors/215054192?group=host%3Aart-api-p01&from_ts=1758712532000&to_ts=1758713732000&event_id=8295504962352308205&link_source=monitor_notif)  **system.cpu.idle** over **env:prod,host:art-api-p01,service:mule** was **> 0.0** at least once during the **last 5m**.  The monitor was last triggered at Wed Sep 24 2025 11:25:32 UTC.  - - -  [[Monitor Status](/monitors/215054192?group=host%3Aart-api-p01&from_ts=1758712532000&to_ts=1758713732000&event_id=8295504962352308205&link_source=monitor_notif)] · [[Edit Monitor](/monitors/215054192/edit?link_source=monitor_notif)] · [[View art-api-p01](/infrastructure?filter=art-api-p01&link_source=monitor_notif)] · [[Show Processes](/process?from_ts=1758713132000&to_ts=1758713552000&live=false&showSummaryGraphs=true&sort=cpu%2CDESC&query=host%3Aart-api-p01&link_source=monitor_notif)] · [[Related Logs](/logs?query=%28service%3Amule%2C+env%3Aprod%29+AND+host%3Aart-api-p01&from_ts=1758713132000&to_ts=1758713432000&live=false&link_source=monitor_notif)] %%%",2025-09-24 11:30:32,"env:prod,host:art-api-p01,location:art_datacentre,monitor,priority:p5,service:mule,source:alert,team:ge-integration",success
